ID	S1	S2	S3
1497-RMM-2501B	20.0478763385	15.367082176	26.9437878783
1497-RMM-2502B	26.1100239793	14.4528253311	19.8769379082
1497-RMM-2503B	26.8483213977	11.7081278148	22.260067857
1497-RMM-2504B	21.843647605	14.3627200275	25.9161091498
1497-RMM-2505B	24.0611375317	12.3644881698	24.8994355897
1497-RMM-2506B	27.5749785659	13.4773132693	19.7935743739
1497-RMM-2507B	27.0385351607	13.4372532521	21.142473607
1497-RMM-2508B	27.2722914884	14.6452430953	19.3714158364
1497-RMM-2509B	26.901548929	14.0370047368	20.781701891
1497-RMM-2510B	27.7593250376	14.9436007274	19.3515704897
1497-RMM-2511B	23.6706902312	15.3605159592	22.9713337884
1497-RMM-2512B	24.3895908859	14.9479168858	22.7469252436
1497-RMM-2513B	25.7401938257	14.4574039578	22.2740469299
1497-RMM-2514B	27.6674213877	14.8036663448	19.1957640815
1497-RMM-2515B	24.9688937256	14.809854635	22.9675741732
1497-RMM-2516B	29.3561619249	9.93675959134	20.7005921872
1497-RMM-2517B	22.9497478775	16.4725080558	23.2529105042
1497-RMM-2518B	20.5544307999	15.9515713829	26.256241952
1497-RMM-2519B	27.3443274453	13.5196377651	19.940145539
1497-RMM-2520	24.3002125009	14.7957661413	22.6250646447
1497-RMM-2521B	23.468202381	12.5218918274	26.359222136
1497-RMM-2522B	24.6388634819	13.4347164267	22.7709931378
1497-RMM-2523B	24.7896293105	13.2770675095	23.5913383311
1497-RMM-2524B	21.9399184789	15.1567484224	24.809586033
1497-RMM-2525B	22.422534803	15.686103815	23.1789391482
1497-RMM-2526B	26.8350621392	14.0107895394	20.5316066525
1497-RMM-2527B	18.9095245339	17.9813574963	25.6727966606
1497-RMM-2528B	23.657715808	12.9146631704	24.8178604371
1497-RMM-2529B	27.3733643659	13.8646882673	19.9318126995
1497-RMM-2530B	20.4875259982	17.5670374078	24.9152384225
1497-RMM-2531B	24.3920320851	13.737581263	23.0457004221
1497-RMM-2532B	25.528106885	15.025092937	21.9478494498
1497-RMM-2533B	30.3241896259	14.9488449787	17.7152483574
1497-RMM-2534B	26.7951898287	14.4658210284	20.3497993624
1497-RMM-2535B	24.9547138706	14.3121426093	21.9696407469
1497-RMM-2536B	27.3399045378	12.3132747918	22.4982459749
1497-RMM-2537B	25.8271980836	12.5998815359	22.5103803204
1497-RMM-2538B	22.0341535292	15.5453238938	24.480381011
1497-RMM-2539B	24.9661036813	14.3550346435	22.3777951865
1497-RMM-2540B	19.8500007419	17.623421301	25.4449767429
1497-RMM-2541B	21.0561806223	15.5491357841	26.3164380075
1497-RMM-2542B	24.4132317319	14.3561181422	21.9302194198
1497-RMM-2543B	21.8437852412	15.0084586013	25.8509945793
1497-RMM-2544B	24.1062581577	14.2458094943	22.419386901
1497-RMM-2545B	29.922027508	10.3695844034	19.9882512565
1497-RMM-2546B	23.702276275	13.9119994935	23.7441588466
1497-RMM-2547B	25.1197766574	15.1082309602	21.4006164981
1497-RMM-2548B	23.1395409392	14.6271635983	24.6465875916
1497-RMM-2549B	25.9781450019	12.4035732865	22.6199940579
1497-RMM-2550B	16.591189781	22.3140765952	28.9649142072
1497-RMM-2551B	22.3216058659	14.6941458516	25.3133251925
1497-RMM-2558B	27.4393565728	12.5846437006	21.8047966298
1497-RMM-2560B	24.6614397876	14.0126898305	22.761035793
1497-RMM-2561B	24.6931938254	14.9263345096	21.8926672049
1497-RMM-2562B	27.5847499645	12.8621020147	20.7406299816
1497-RMM-2563B	21.1816310057	17.9884013555	22.6489659138
1497-RMM-2564B	23.8027105932	17.3383613337	21.250115211
1497-RMM-2565B	25.3467221504	15.0111622693	21.07728836
1497-RMM-2566B	21.9825711835	16.4654758887	24.181474356
1497-RMM-2567B	22.0398259427	15.1604860683	24.7508515004
1497-RMM-2568B	23.0247230859	14.8540918727	23.3744887015
1497-RMM-2569B	24.1176935724	14.5118064183	22.7918830837
1497-RMM-2570B	26.7838056658	13.0445977789	21.3657425442
1497-RMM-2571B	27.6506485145	14.1424492324	19.7571479777
1497-RMM-2572B	24.6535879578	15.2092206908	21.1505197853
1497-RMM-2573B	29.8258735382	12.3414555232	18.9124395122
1497-RMM-2574B	21.6585144027	15.0230615581	27.1247443876
1497-RMM-2575B	19.3263763412	15.4796381523	27.4816164423
1497-RMM-2576B	29.2742019612	13.3154037059	18.4602137166
1497-RMM-2577B	25.9251477704	12.7049766969	21.9774678895
1497-RMM-2578B	23.4777594439	14.7642546806	23.0927389351
1497-RMM-2579B	23.3414436883	13.5713033591	24.7886521272
1497-RMM-2580B	27.4656200727	12.8330530849	20.9281543074
1497-RMM-2581B	23.250601589	14.9029814828	24.1322811055
1497-RMM-2582B	25.1441548422	14.843455737	21.8190460883
1497-RMM-2583B	26.6095163775	12.693390892	22.0611632411
1497-RMM-2584B	23.8201532985	14.9542768872	23.41991704
1497-RMM-2585B	25.1865631553	12.1681782656	24.1632051545
1497-RMM-2586B	29.3555393846	13.8051319768	19.420510294
1497-RMM-2587B	22.7801901165	13.8625387292	25.9824906893
1497-RMM-2589B	25.2392722259	14.3320650137	21.4741251526
1497-RMM-2590B	24.2877398453	14.3525005403	22.0190311909
1497-RMM-2591B	27.6041556858	14.8542505148	19.2638285034
1497-RMM-2592B	24.301806292	17.485932446	21.9605568427
1497-RMM-2593B	25.8249443128	13.6248493828	21.0841856693
1497-RMM-2594B	22.2572060717	15.6355465554	24.2020233625
1497-RMM-2595B	24.3184297873	16.7680809031	20.3384111974
1497-RMM-2596B	31.9935397763	11.8652355944	17.1364710744
1497-RMM-2597B	23.9559141631	13.1937823253	24.249628485
1497-RMM-2598B	28.3182045982	12.3309303402	19.6751347956
1497-RMM-2599B	28.7877920198	12.9115901569	19.0992022487
1497-RMM-2600B	27.6317959192	13.786539206	19.3581607297
1497-RMM-2601B	23.4150815891	13.5713894853	25.3656879134
1497-RMM-2602B	22.2143514111	17.9974944436	22.6356712479
1497-RMM-2603B	21.5625002951	15.0763945346	25.3508659199
1497-RMM-2604B	27.0764804229	11.7291194752	21.37363643
1497-RMM-2605B	21.6997950065	15.7685832853	25.0243832057
1497-RMM-2606B	22.5723064428	13.3982994027	26.3967115735
1497-RMM-2607B	29.8874870721	14.1779588173	17.0772767406
1497-RMM-2608B	29.1429720767	14.2983444243	17.2632892471
1497-RMM-2609B	21.5662098634	15.5261120038	26.1309755827
1497-RMM-2610B	26.2674226029	13.1443163235	22.062973451
1497-RMM-2611B	30.5806885177	12.7187265046	17.2388469648
1497-RMM-2612B	26.0115044949	11.8659107023	22.7225676967
1497-RMM-2613B	24.3699154525	15.1731790272	22.7162615798
1497-RMM-2614B	24.5494801218	14.7510807593	22.5142202181
1497-RMM-2615B	19.3002816216	15.5551276419	25.5063207619
1497-RMM-2616B	26.1730812676	13.5918462942	20.8680877511
1497-RMM-2617B	18.9036603617	16.6556938888	26.8477186244
1497-RMM-2619B	20.8585223569	14.0568690482	27.1980636804
1497-RMM-2620B	23.5632897502	16.3960494998	21.4466776574
1497-RMM-2622B	20.9462046887	16.0407845191	25.614053385
1497-RMM-2623B	21.0683124555	15.2059852474	25.2116113963
1497-RMM-2624B	23.5498500056	14.3403684831	24.2511524041
1497-RMM-2625B	23.6644154213	13.8564875537	25.6270165107
1497-RMM-2626B	27.5241629733	15.40708103	18.7576631684
1497-RMM-2627B	25.912080369	14.1492462735	20.9756487638
1497-RMM-2628B	24.1022299691	16.4404208899	20.7751603639
1497-RMM-2629B	25.8129031546	12.4109330214	22.6698688491
1497-RMM-2630B	27.9541972458	12.6870141433	20.5446192629
1497-RMM-2631B	24.0222907332	16.3808299047	21.9469344374
1497-RMM-2632B	26.9126525065	13.6782118696	20.8693879386
1497-RMM-2633B	24.4381038274	14.4937307816	22.6646187559
1497-RMM-2634B	27.3180634849	13.9510558018	21.5923115437
1497-RMM-2635B	30.3811614414	10.8544455981	18.9722527259
1497-RMM-2636B	20.3091782905	14.3962197165	27.9161175037
1497-RMM-2637B	20.6938276434	15.4678124243	25.2274311917
1497-RMM-2638B	24.448425619	16.7157242183	21.2309473109
1497-RMM-2639B	22.034882186	13.8900522456	26.2202924651
1497-RMM-2640B	21.1962551803	14.0952812632	26.8525811735
1497-RMM-2641B	17.3848458028	16.2679804786	29.0265465806
1497-RMM-2642B	28.0457045198	11.833006286	21.1644532433
1497-RMM-2643B	17.4365213825	16.7691150641	28.8945166563
1497-RMM-2644B	24.3812287999	14.7827187961	22.0002538799
1497-RMM-2645B	23.7623057546	13.6146186995	24.7252373953
1497-RMM-2646B	19.2522590013	15.8238407351	26.2933431554
1497-RMM-2647B	22.4562377855	13.8308361627	25.3065085699
1497-RMM-2648B	24.3778935644	16.5959971088	22.0606958417
1497-RMM-2649B	22.2701028443	16.5708932323	23.7486596821
1497-RMM-2650B	30.7143204404	10.8823059048	19.2197668094
1497-RMM-2651B	23.7013162314	14.5682467414	22.8424859025
1497-RMM-2652B	21.4891607908	16.7047144632	24.9386599835
1497-RMM-2653B	32.8233048095	11.76302123	15.5243445778
1497-RMM-2654B	23.9291069903	14.7306661853	22.4473867732
1497-RMM-2655B	24.8879275388	12.3956057073	24.1577088059
1497-RMM-2656B	26.154170426	14.7552972654	21.0756236887
1497-RMM-2657B	27.4220899193	14.4598384017	19.4278890299
1497-RMM-2658B	28.3433729634	14.692433994	17.9394700695
1497-RMM-2659B	23.395401942	15.2478354312	22.23724883
1497-RMM-2660B	25.14904889	13.4200398767	22.4043192684
1497-RMM-2661B	30.4107593054	12.1061631296	18.9441649309
1497-RMM-2662B	27.2776428414	13.7935345908	19.5291389286
1497-RMM-2663B	21.3367487384	16.7012006233	24.5223720924
1497-RMM-2664B	24.2894707847	14.43634329	22.2055236595
1497-RMM-2665B	19.287588195	14.0370751791	28.86006527
1497-RMM-2666B	18.7075394333	15.7637764285	28.350818398
1497-RMM-2667B	24.5440929114	13.1641912946	23.0749458084
1497-RMM-2668B	30.8146829401	11.2803444146	18.7016814325
1497-RMM-2669B	22.2281773732	14.853782146	26.6129727589
1497-RMM-2670B	24.9402676702	14.822698124	21.6488774783
1497-RMM-2671B	24.0541646687	14.03395084	24.603331853
1497-RMM-2672B	22.7738227772	14.2938532518	24.8669058406
1497-RMM-2673B	26.7252188105	12.6958609656	21.7253798943
1497-RMM-2674B	21.5505182547	14.3013386459	26.2409952088
1497-RMM-2675B	22.3007881924	16.4647036337	23.449733789
1497-RMM-2676B	22.3572220633	14.6161261527	25.564490548
1497-RMM-2677B	28.7003381907	12.8230923942	19.8253461851
1497-RMM-2678B	22.8290155847	14.975045621	23.7345661914
1497-RMM-2679B	21.984540763	13.758359847	27.0833772513
1497-RMM-2680B	26.1814295577	14.1471399156	21.2069571425
1497-RMM-2681B	24.2601530454	14.0755876601	23.2594443303
1497-RMM-2682B	26.6246713236	14.257205834	20.8636522389
1497-RMM-2683B	24.9342372187	15.5782117165	21.5773342198
1497-RMM-2684B	22.9277756226	16.9893372727	22.3859835771
1497-RMM-2685B	22.7647547919	14.5905724702	24.0210209804
1497-RMM-2686B	22.2295139925	13.6145730379	25.1598609999
1497-RMM-2687B	25.8559318625	14.1369699011	21.856093452
1497-RMM-2688B	23.0962002429	16.7592974061	22.6001415267
1497-RMM-2689B	24.6480250033	14.7036213437	22.216744484
1497-RMM-2690B	24.516583134	13.8825483521	23.2756451883
1497-RMM-2691B	28.0593558816	12.2221065564	20.9325228047
1497-RMM-2692B	23.5783683167	16.4041875005	21.9152633998
1497-RMM-2693B	26.2301987109	14.1758260721	21.4078207956
1497-RMM-2694B	25.3070967197	11.8698449782	24.408556398
1497-RMM-2695B	25.6716783903	14.607321845	21.1545819087
1497-RMM-2696B	22.8281561994	14.5953031734	25.0306507267
1497-RMM-2697B	20.1487279902	15.9106793944	26.0879745097
1497-RMM-2698B	27.6081671889	12.9636743715	20.0697809843
1497-RMM-2699B	26.9715027606	15.496537128	19.7279549312
1497-RMM-2700B	22.3169245406	15.4074530541	25.427231751
1497-RMM-2701B	23.3089671006	15.4367161251	23.7169891295
1497-RMM-2702B	22.2437775487	16.9127645024	23.3035260539
1497-RMM-2703B	25.9557132102	14.1773020607	21.1393895785
1497-RMM-2704B	25.8432214521	13.1308689069	22.6178955183
1497-RMM-2705B	21.9693349204	16.4065072502	24.8971216086
1497-RMM-2706B	29.0375490469	11.3222884648	19.5558972989
1497-RMM-2707B	19.9381742306	14.6059547504	26.8726806936
1497-RMM-2708B	24.9804880054	12.2499016787	24.3009322028
1497-RMM-2709B	29.8780672392	11.6544225483	19.4915331495
1497-RMM-2710B	25.586172255	13.4463133839	22.7898301782
1497-RMM-2711B	26.0153123338	12.7854559441	23.348221932
1497-RMM-2712B	25.6896110729	14.1956712314	22.8675497063
1497-RMM-2713B	24.2544445147	15.648217588	22.5555363778
1497-RMM-2714B	27.9523899921	11.2377064741	22.0458645521
1497-RMM-2715B	27.2110158915	12.9829772197	20.7059712999
1497-RMM-2716B	29.1707131744	12.8203692988	19.2506577516
1497-RMM-2717B	24.4771410263	15.3593140902	21.3399627313
1497-RMM-2718B	24.7976959288	15.4407277621	21.9450681495
1497-RMM-2719B	26.6266537412	12.2997612529	23.4043637396
1497-RMM-2720B	28.9680310849	11.314460925	20.9819031298
1497-RMM-2721B	22.8192213128	14.3071868197	25.438179961
1497-RMM-2722B	19.0306664275	14.7616112803	28.7669373423
1497-RMM-2723B	23.557910316	17.3043112713	20.4764061415
1497-RMM-2724B	23.1881880958	13.3129368376	24.7731714928
1497-RMM-2725B	24.1276874488	14.261480786	22.624904622
1497-RMM-2726B	22.2681830161	14.9716330358	25.225908586
1497-RMM-2727B	23.9597530644	14.7359213784	23.0444153061
1497-RMM-2728B	27.3654481229	13.1806088099	20.9108267167
1497-RMM-2729B	28.7374406856	10.8211489864	21.6920864919
1497-RMM-2730B	23.0597414358	16.3356544401	22.535238476
1497-RMM-2731B	25.0990981865	12.4804252935	23.2209342235
1497-RMM-2732B	25.7766572137	14.8892727229	21.9239390664
1497-RMM-2733B	25.0046226769	13.7453911702	23.6271871568
1497-RMM-2734B	24.1888292032	14.9540640643	22.1569966407
1497-RMM-2735B	22.7547904949	15.4355658525	24.0690184263
1497-RMM-2736B	26.1704571789	14.1913625788	22.1523925063
1497-RMM-2737B	20.1907278923	16.3748677991	25.477169957
1497-RMM-2738B	23.717842492	13.1187525909	25.1889976455
1497-RMM-2739B	21.0775001131	15.2187898453	25.8046816963
1497-RMM-2740B	25.1913814878	14.0899772231	23.2504681751
1497-RMM-2741B	23.7529543383	14.1253102226	24.0278592538
1497-RMM-2742B	22.5557157274	14.2578451856	25.1069566124
1497-RMM-2743B	28.3266656778	11.8526284428	20.5637153228
1497-RMM-2744B	27.1101532846	17.8319969774	16.5745140376
1497-RMM-2746B	22.198876571	14.9460726745	25.4689739906
1497-RMM-2747B	23.0015735062	16.926172439	21.968538515
1497-RMM-2748B	28.4027224174	14.022992268	18.9927896567
1497-RMM-2749B	21.060566281	17.0387348529	24.5060486448
1497-RMM-2750B	24.2193867496	14.4651835503	22.2718859614
1497-RMM-2751B	25.5853992836	15.218571284	21.0326701337
1497-RMM-2752B	26.0323621095	12.5825139321	22.9626532653
1497-RMM-2753B	22.4674339647	17.6245268492	23.1826047693
1497-RMM-2754B	21.0397892729	15.0539189811	25.8823748951
1497-RMM-2755B	29.657556068	10.3437073648	20.5222235901
1497-RMM-2756B	20.2925054561	17.5179960198	24.9274964952
1497-RMM-2757B	22.6809783524	16.4834080025	23.2073520443
1497-RMM-2758B	19.3196562322	17.5694901651	24.897444392
1497-RMM-2759B	22.7322404964	17.3313682972	22.6097664467
1497-RMM-2760B	22.395376472	15.5838527256	24.6588476758
1497-RMM-2761B	23.480768453	15.0930269214	23.8212364576
1497-RMM-2762B	19.7254020265	17.6454904698	25.4940260444
1497-RMM-2763B	23.541035411	14.1437180405	24.4669508076
1497-RMM-2764B	26.2436785711	13.1453240152	21.915798643
1497-RMM-2765B	18.5428259702	16.3724015929	28.4911382161
1497-RMM-2766B	21.341457015	15.2268175013	24.2300901169
1497-RMM-2767B	23.112428412	16.8526831082	22.0384345137
1497-RMM-2769B	25.0974461903	15.8323466211	21.3908929918
1497-RMM-2770B	28.4719819336	15.2352308702	19.1332829501
1497-RMM-2771B	22.1664655952	14.0985755443	25.6991187541
1497-RMM-2772B	19.977312835	17.2013505695	24.7350762541
1497-RMM-2773B	25.0257413686	14.7589447268	20.9426357023
1497-RMM-2774B	20.1895728092	19.0582141999	23.1032104663
1497-RMM-2775B	20.1831868139	16.9567752801	25.3396850911
1497-RMM-2776B	20.5104102848	17.9723833595	23.2502829733
1497-RMM-2777B	21.6094791151	17.6598694349	23.1663748143
1497-RMM-2778B	26.5958390293	15.0702402705	19.8142562768
1497-RMM-2779B	22.2013939698	18.019549375	21.7366707428
1497-RMM-2780B	27.7798217252	14.2466298471	17.786866355
1497-RMM-2781B	20.5896058218	17.7437524459	23.8242046612
1497-RMM-2782B	25.2559711666	14.624157577	20.308624046
1497-RMM-2783B	25.9500677007	13.7418739076	22.5033776028
1497-RMM-2784B	29.6759164878	13.6125716755	17.0432817162
1497-RMM-2785B	26.2769982976	12.7978705048	21.6772224092
1497-RMM-2786B	23.4354099407	16.2787605651	22.6004627792
1497-RMM-2787B	25.2588116806	13.7639544578	23.0072846503
1497-RMM-2788B	27.8230558041	13.477088913	20.3340962726
1497-RMM-2789B	23.4051232767	13.1933220864	25.3529826702
1497-RMM-2790B	27.3010201434	13.5495379497	20.8236747973
1497-RMM-2791B	22.8075871408	16.1153582521	23.6196997918
1497-RMM-2792B	21.0160659129	21.8576460853	21.4987919627
1497-RMM-2793B	19.7929814176	27.7045596416	17.4682400787
1497-RMM-2794B	17.4764885646	23.4042129524	22.532301158
1497-RMM-2795B	21.5993246796	22.9051230918	18.845356812
1497-RMM-2796B	23.1659207959	22.4868618077	17.1272827899
1497-RMM-2797B	19.2964165771	25.359065832	20.002233959
1497-RMM-2798B	24.0954076816	20.7453414325	17.1293540522
1497-RMM-2799B	18.719885001	25.0495036216	20.3722697861
1497-RMM-2800B	22.2503831073	21.0603093609	20.874486325
1497-RMM-2801B	17.181406582	26.6236093865	21.5260586699
1497-RMM-2802B	19.1326150715	21.3977054109	23.2685519324
1497-RMM-2803B	19.6705334438	20.6537269041	22.9223658974
1497-RMM-2804B	24.5495356712	16.3682766067	21.2544575154
1497-RMM-2805B	23.8564282919	15.7669228509	22.4190539645
1497-RMM-2806B	22.3818734261	15.8998352772	23.352069766
1497-RMM-2807B	25.5966735646	15.5271043428	19.8692690361
1497-RMM-2808B	26.1677107895	14.0303477759	21.6353725605
1497-RMM-2809B	20.0585202843	19.3284848194	22.8757640699
1497-RMM-2810B	23.2935938759	13.8117522845	23.5412491756
1497-RMM-2811B	29.368835459	10.667263362	20.6198441006
1497-RMM-2812B	22.0886021919	15.522649958	24.2823338761
1497-RMM-2813B	26.0872603577	14.3995969079	22.0079194214
1497-RMM-2814B	19.1999327975	18.4964433743	25.5160151681
1497-RMM-2815B	20.901090674	14.6945583888	25.9821268042
1497-RMM-2816B	23.0745611375	14.9239572883	23.483459011
1497-RMM-2817B	25.4643094539	14.8136211786	22.1829135851
1497-RMM-2818B	23.973052163	16.2596913195	21.5014614112
1497-RMM-2819B	25.8501664168	16.7854284354	18.9140984195
1497-RMM-2820B	24.3774784973	14.1338909256	23.5287394267
1497-RMM-2821B	25.4517838814	15.4471462425	21.3294797584
1497-RMM-2822B	23.4287337483	15.7531681439	23.1361492071
1497-RMM-2823B	21.5761526985	16.771236559	23.9819602407
1497-RMM-2824B	23.6861810461	16.0329263736	21.8556174562
1497-RMM-2825B	21.8959700868	16.3435635221	24.5602933768
1497-RMM-2826B	22.9279991192	15.4845805136	23.2698968923
1497-RMM-2827B	24.5984170992	13.7604833548	23.1655441601
1497-RMM-2828B	20.1067408216	15.9532189105	25.5174718473
1497-RMM-2829B	25.6332825759	14.9217481075	22.4769819216
1497-RMM-2830B	20.5609771091	18.331528523	24.4062617961
1497-RMM-2831B	22.9307325662	16.0572861961	22.7801655289
1497-RMM-2832B	17.9033759942	19.3926328384	25.7938028579
1497-RMM-2833B	19.7924947942	15.9197298243	26.4249961363
1497-RMM-2834B	18.0351563534	18.6909838136	27.1755757548
1497-RMM-2835B	21.370973921	15.7731417274	25.1391995627
1497-RMM-2836B	21.7323195421	17.9708510098	22.1792003568
1497-RMM-2837B	21.8393657661	15.6802856908	23.8553304408
1497-RMM-2838B	20.886283867	17.0074365782	24.4177880929
1497-RMM-2839B	28.1308709555	14.2210636618	18.5626014529
1497-RMM-2844B	21.8645429797	15.9197019258	24.1028875384
1497-RMM-2846B	23.5803524817	15.3379749866	23.2574517607
1497-RMM-2848B	25.2351751657	14.6667617926	20.6356174868
1497-RMM-2849B	16.3873699935	16.3205277978	30.2627438064
1497-RMM-2850B	23.0534205172	14.3416067955	24.6045668733
1497-RMM-2851B	20.4299878439	18.1513517435	24.6802093924
1497-RMM-2852B	21.7207110006	15.3317692903	24.8663358111
1497-RMM-2853B	22.9546203972	18.4504990878	20.6730066914
1497-RMM-2854B	29.4013295702	12.7041806864	19.4480483664
1497-RMM-2855B	19.752785003	15.6230009546	27.3239599169
1497-RMM-2856B	23.2291526071	16.0770447117	23.7143422825
1497-RMM-2857B	24.6502231104	12.711667726	24.7290788153
1497-RMM-2858B	20.3670411027	18.7665039203	23.9243866665
1497-RMM-2859B	26.3218232965	13.7501632693	20.5760813606
1497-RMM-2860B	19.928570483	15.8218764703	26.3637610977
1497-RMM-2861B	20.816023551	17.4606981383	24.9899486193
1497-RMM-2862B	21.78288101	14.4319286797	25.7589190786
1497-RMM-2863B	18.6894494533	18.0528296912	27.0270562295
1497-RMM-2864B	27.3028263394	14.534395362	18.7401166
1497-RMM-2865B	20.4706821173	16.7370820512	24.9883005266
1497-RMM-2866B	24.186651997	14.4370117001	23.1592896494
1497-RMM-2867B	24.4937790663	13.9736061418	22.2881043382
1497-RMM-2868B	25.8999091369	13.1370018016	22.3557668871
1497-RMM-2869B	26.2706799551	15.5780729904	20.3267416905
1497-RMM-2870B	22.9595654393	15.3940874871	23.6615142383
1497-RMM-2871B	20.8149231442	14.8341434073	26.7163346377
1497-RMM-2872B	25.4244893439	13.7886010696	22.2145748049
